,0
0,0.18299821322270657
1,0.0774469948706247
2,0.4259429175428227
3,0.411251299708485
4,0.03629538118531829
5,0.43835769997881907
6,0.2197804159516124
7,0.37046687694411556
8,0.37404463470301547
9,0.40738348544247266
10,0.35456135449365705
11,0.43508274458552737
12,0.32310391250218545
13,0.3321519937270661
14,0.42190634981378217
15,0.10363224581703166
16,0.44397535003985295
17,0.07707090868803457
18,0.42317563349977
19,0.4359584315129887
20,0.3205185718009543
21,0.06819219826295297
22,0.44339512808384474
23,0.4419361044557586
24,0.19300114936882432
25,0.44285845643094573
26,0.4371364447634788
27,0.42835504245956474
28,0.29755268160529214
29,0.44018268315556663
30,0.4389775308562745
31,0.44456095471032575
32,0.4095493867435941
33,0.40877241823820143
34,0.4404712511217702
35,0.44805991190637295
36,0.3672753247389491
37,0.4437661306466837
38,0.43899721861723956
39,0.4554014646661522
40,0.43165189184999253
41,0.36592091163276397
42,0.44347962201030733
43,0.42345776861874496
44,0.4451320678127607
45,0.4347544983712874
46,0.44703074614425314
47,0.4371297105106504
48,0.4502781597342718
49,0.4477241160265643
50,0.4383080505864898
51,0.33600080953648637
52,0.4417424657183317
53,0.4604446587626432
54,0.45052051030444007
55,0.45945285838149225
56,0.4543364689419522
57,0.3698936777715978
58,0.44925600454095765
59,0.14055846727230373
60,0.43095869528415454
61,0.4356428232058411
62,0.44395321538041416
63,0.08944477457105988
64,0.4535720313826283
65,0.45517068899537455
66,0.44273206481521094
67,0.1257284250372251
68,0.45174062592270386
69,0.4094528075419935
70,0.4489252480439338
71,0.44349151119023583
72,0.4568490091315663
73,0.44339641986929096
74,0.45001811635827554
75,0.4115695902943831
76,0.45099978053182604
77,0.44689430085257176
78,0.43793090040581806
79,0.4494456279483608
80,0.442169467658948
81,0.43393477747881515
82,0.4399450527357461
83,0.45868848090521247
84,0.4477365918414885
85,0.45016716489375463
86,0.4512363278062215
87,0.441271101693259
88,0.45651637949612645
89,0.44619612366648653
90,0.4466233458015553
91,0.2697721462798956
92,0.44310949989515175
93,0.4380565119323605
94,0.45175890008150166
95,0.20535835772308772
96,0.44468487730910367
97,0.4518122000139445
98,0.4570283679121155
99,0.30811292958055964
100,0.456779713904352
101,0.43886440867984744
102,0.454951785668068
103,0.22524600078015525
104,0.45880445471534365
105,0.449244229584838
106,0.453594287198535
107,0.4404068100763094
108,0.4606393397097949
109,0.4519354125103726
110,0.44613660678962164
111,0.4489453960014008
112,0.23424586305133127
113,0.4507911058475723
114,0.1297326291336474
115,0.45996199813491667
116,0.4497705511080897
117,0.4423327050363588
118,0.4280459462300333
119,0.4451344447243918
120,0.3775070541455188
121,0.448977229120548
122,0.13654924459107348
123,0.4593164900093122
124,0.43401434789693494
125,0.44981866310077095
126,0.4416578872794556
127,0.4619768143494683
128,0.4562007867049296
129,0.4484713269188411
130,0.4643433151077032
131,0.4624330721107451
132,0.462669048926349
133,0.44380034496910803
134,0.45453742856720303
135,0.434285619209249
136,0.4438754504247541
137,0.450148039998669
138,0.30786810108001583
139,0.42884140941880283
140,0.4575852654323629
141,0.4516252968498526
142,0.46470505464783946
143,0.4671440172077838
144,0.4540130174866747
145,0.4547139492492393
146,0.4522609021673737
147,0.4636333276419505
148,0.4411831080945461
149,0.4561908267849417
150,0.4444878953794423
151,0.46167469039405495
152,0.4230634525143235
153,0.46146551226671273
154,0.2220037064635622
155,0.4574018338797589
156,0.39201981961353527
157,0.46875692143461933
158,0.45849591970105846
159,0.45534937992978075
160,0.4592950080101922
161,0.46617063954240756
162,0.4503975942617127
163,0.45198162957628113
164,0.46341001514356805
165,0.45647263771958035
166,0.46019868142147763
167,0.44521587012396385
168,0.4532072312386404
169,0.4634955512797556
170,0.45356289248753306
171,0.4572324680318591
172,0.45057354217407125
173,0.46905440347969296
174,0.438114750889097
175,0.45384522931387017
176,0.45405393007812644
177,0.4643289004591665
178,0.4513137078342479
179,0.44972454136169576
180,0.47409377603048364
181,0.4715091444412224
182,0.45493306286719987
183,0.45909388497226666
184,0.4598736229098363
185,0.46971694382776785
186,0.4462681097557433
187,0.45631178022494034
188,0.46016017083127997
189,0.4576526650725512
190,0.4474439233725946
191,0.4620533763237417
192,0.452705078284905
193,0.4648751421525206
194,0.44786781618074667
195,0.4582096461148323
196,0.4434381983828549
197,0.4644491669056783
198,0.45273895851919455
199,0.4563869962730026
200,0.4534740316462015
201,0.4647139641049369
202,0.45262319268883106
203,0.45671055171816377
204,0.4572299666624938
205,0.4671763577315389
206,0.46281385269380676
207,0.44616400366731057
208,0.39882692313279067
209,0.4648471867005984
210,0.4619603093392027
211,0.44923081455969294
212,0.44658564996384453
213,0.4697972061912738
214,0.44364651322909787
215,0.4645722948896928
216,0.4613435875942115
217,0.463057219723824
218,0.4457779862857481
219,0.4654563815587575
220,0.4650379315481142
221,0.45515479042770146
222,0.4608014051377209
223,0.46837721442331104
224,0.4640621914966779
225,0.4436059931581919
226,0.4780901868278953
227,0.45842838470895775
228,0.47547409450230904
229,0.46083695152103854
230,0.47243742450004306
231,0.4503543126816687
232,0.45328463437552985
233,0.45893885586302224
234,0.46357695951274364
235,0.4575622598989126
236,0.45852409534743316
237,0.4635725727902777
238,0.4717657726573819
239,0.4511980621699724
240,0.4576356602505898
241,0.4566372391801662
242,0.445928608534803
243,0.4459765307046803
244,0.44567095428512266
245,0.4347085770988261
246,0.4580571956245811
247,0.45686707101895024
248,0.4471118711286052
249,0.41796682577449024
250,0.4629911372888312
251,0.4558196268063868
252,0.4491304795075884
253,0.4439146694666686
254,0.4689995978397571
255,0.4396714718576304
256,0.452352408973528
257,0.4548829638424203
258,0.4713776975966254
259,0.4492761003384194
260,0.451323671055502
261,0.4577877406689051
262,0.4540358355082074
263,0.45440676280217807
264,0.45461189060607554
265,0.4535632902901047
266,0.4589729586026506
267,0.44674221911375
268,0.45882998868854163
269,0.4655551524709581
270,0.4678607049233235
271,0.463386684105275
272,0.46257982923738644
273,0.46362471331804717
274,0.46951707163958833
275,0.46279121888292546
276,0.4584529669271233
277,0.4552666224693153
278,0.4573814238017592
279,0.45531069833399623
280,0.4589405543644587
281,0.46563096868920717
282,0.45636424691780586
283,0.4530302137160478
284,0.46033948603511593
285,0.46930285578009445
286,0.4528359295810878
287,0.4484316466900449
288,0.460610297150928
289,0.4662482882934989
290,0.45371951643845676
291,0.45471337053728245
292,0.45466928047715705
293,0.47026702984555885
294,0.4582926099044323
295,0.45723373043603655
296,0.46037338409624273
297,0.46739548059304475
298,0.4501081748989681
299,0.45466585871478804
