,0
0,0.46750524109014674
1,0.1761006289308176
2,0.7253668763102725
3,0.7379454926624738
4,0.10482180293501048
5,0.7840670859538784
6,0.4947589098532495
7,0.6205450733752621
8,0.5974842767295597
9,0.7232704402515723
10,0.6666666666666666
11,0.779874213836478
12,0.5807127882599581
13,0.5618448637316562
14,0.7232704402515723
15,0.259958071278826
16,0.7693920335429769
17,0.15932914046121593
18,0.7148846960167715
19,0.7631027253668763
20,0.6058700209643606
21,0.1740041928721174
22,0.779874213836478
23,0.7589098532494759
24,0.3857442348008386
25,0.7840670859538784
26,0.7672955974842768
27,0.7379454926624738
28,0.6750524109014675
29,0.7463312368972747
30,0.7756813417190775
31,0.7735849056603774
32,0.6687631027253669
33,0.7568134171907757
34,0.7714884696016772
35,0.7568134171907757
36,0.7337526205450734
37,0.7568134171907757
38,0.7568134171907757
39,0.779874213836478
40,0.7358490566037735
41,0.6918238993710691
42,0.7693920335429769
43,0.7589098532494759
44,0.7589098532494759
45,0.7526205450733753
46,0.7756813417190775
47,0.7421383647798742
48,0.7777777777777778
49,0.779874213836478
50,0.7526205450733753
51,0.7085953878406709
52,0.7568134171907757
53,0.8029350104821803
54,0.790356394129979
55,0.7672955974842768
56,0.790356394129979
57,0.6750524109014675
58,0.7819706498951782
59,0.3228511530398323
60,0.7672955974842768
61,0.740041928721174
62,0.7840670859538784
63,0.19916142557651992
64,0.779874213836478
65,0.7756813417190775
66,0.7861635220125787
67,0.29350104821802936
68,0.7840670859538784
69,0.6960167714884696
70,0.790356394129979
71,0.7714884696016772
72,0.7861635220125787
73,0.779874213836478
74,0.7819706498951782
75,0.7023060796645703
76,0.7777777777777778
77,0.7861635220125787
78,0.750524109014675
79,0.7924528301886793
80,0.7442348008385744
81,0.7924528301886793
82,0.7589098532494759
83,0.7840670859538784
84,0.8029350104821803
85,0.7882599580712788
86,0.790356394129979
87,0.7337526205450734
88,0.7819706498951782
89,0.7756813417190775
90,0.7819706498951782
91,0.589098532494759
92,0.7693920335429769
93,0.7777777777777778
94,0.7840670859538784
95,0.44654088050314467
96,0.7924528301886793
97,0.7819706498951782
98,0.7840670859538784
99,0.6624737945492662
100,0.7861635220125787
101,0.7568134171907757
102,0.7861635220125787
103,0.5094339622641509
104,0.7840670859538784
105,0.7840670859538784
106,0.7777777777777778
107,0.750524109014675
108,0.7840670859538784
109,0.7882599580712788
110,0.7463312368972747
111,0.7924528301886793
112,0.49266247379454925
113,0.7840670859538784
114,0.2809224318658281
115,0.7945492662473794
116,0.790356394129979
117,0.779874213836478
118,0.7421383647798742
119,0.7735849056603774
120,0.6939203354297694
121,0.779874213836478
122,0.3270440251572327
123,0.7882599580712788
124,0.7484276729559748
125,0.7861635220125787
126,0.7840670859538784
127,0.779874213836478
128,0.7819706498951782
129,0.7777777777777778
130,0.7861635220125787
131,0.7924528301886793
132,0.7945492662473794
133,0.7693920335429769
134,0.779874213836478
135,0.7819706498951782
136,0.7861635220125787
137,0.7777777777777778
138,0.5870020964360587
139,0.7610062893081762
140,0.7777777777777778
141,0.7819706498951782
142,0.7819706498951782
143,0.7882599580712788
144,0.7714884696016772
145,0.7945492662473794
146,0.7735849056603774
147,0.7882599580712788
148,0.7547169811320755
149,0.7840670859538784
150,0.7714884696016772
151,0.7840670859538784
152,0.7379454926624738
153,0.7819706498951782
154,0.4549266247379455
155,0.7819706498951782
156,0.6771488469601677
157,0.7924528301886793
158,0.790356394129979
159,0.7861635220125787
160,0.7882599580712788
161,0.7924528301886793
162,0.7945492662473794
163,0.7735849056603774
164,0.7945492662473794
165,0.7756813417190775
166,0.7819706498951782
167,0.7777777777777778
168,0.7987421383647799
169,0.779874213836478
170,0.7924528301886793
171,0.7861635220125787
172,0.7735849056603774
173,0.7882599580712788
174,0.7819706498951782
175,0.7756813417190775
176,0.7777777777777778
177,0.7861635220125787
178,0.7756813417190775
179,0.7819706498951782
180,0.7945492662473794
181,0.790356394129979
182,0.7819706498951782
183,0.7819706498951782
184,0.7882599580712788
185,0.779874213836478
186,0.7735849056603774
187,0.7861635220125787
188,0.7714884696016772
189,0.7777777777777778
190,0.7777777777777778
191,0.7861635220125787
192,0.779874213836478
193,0.7945492662473794
194,0.7777777777777778
195,0.7840670859538784
196,0.7547169811320755
197,0.790356394129979
198,0.7568134171907757
199,0.7819706498951782
200,0.7840670859538784
201,0.7861635220125787
202,0.750524109014675
203,0.7819706498951782
204,0.7819706498951782
205,0.7861635220125787
206,0.7777777777777778
207,0.7651991614255765
208,0.7190775681341719
209,0.7882599580712788
210,0.7631027253668763
211,0.7672955974842768
212,0.7840670859538784
213,0.8050314465408805
214,0.7651991614255765
215,0.7819706498951782
216,0.7924528301886793
217,0.790356394129979
218,0.7777777777777778
219,0.7777777777777778
220,0.7882599580712788
221,0.7924528301886793
222,0.7945492662473794
223,0.7840670859538784
224,0.7840670859538784
225,0.7672955974842768
226,0.7945492662473794
227,0.7840670859538784
228,0.7966457023060797
229,0.7861635220125787
230,0.7966457023060797
231,0.779874213836478
232,0.7672955974842768
233,0.7966457023060797
234,0.7882599580712788
235,0.7840670859538784
236,0.7882599580712788
237,0.7882599580712788
238,0.7861635220125787
239,0.7777777777777778
240,0.7631027253668763
241,0.7945492662473794
242,0.7924528301886793
243,0.7358490566037735
244,0.7651991614255765
245,0.7840670859538784
246,0.7924528301886793
247,0.7672955974842768
248,0.7672955974842768
249,0.7714884696016772
250,0.7945492662473794
251,0.750524109014675
252,0.7756813417190775
253,0.7882599580712788
254,0.7861635220125787
255,0.7714884696016772
256,0.7714884696016772
257,0.7924528301886793
258,0.7840670859538784
